Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Src_device,Dst_device,Burst,Gap
1611787857,2021-01-28 03:50:57,0x00001ff7,0x00000000,57,20,30,ZR,ZC,2,301
1611787858,2021-01-28 03:50:58,0x00000000,0x00001ff7,47,8,92,ZC,ZR,2,301
1611787858,2021-01-28 03:50:58,0x00000000,0x00001ff7,51,12,94,ZC,ZR,2,301
1611787858,2021-01-28 03:50:58,0x00001ff7,0x00000000,45,8,32,ZR,ZC,2,301
