Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Src_device,Dst_device,Burst,Gap
1611727598,2021-01-27 11:06:38,0x0000c989,0x00000000,57,20,68,ZED,ZC,4,3571
1611727598,2021-01-27 11:06:38,0x00000000,0x0000c989,45,8,185,ZC,ZED,4,3571
1611727598,2021-01-27 11:06:38,0x00000000,0x0000c989,49,12,187,ZC,ZED,4,3571
1611727598,2021-01-27 11:06:38,0x0000c989,0x00000000,45,8,69,ZED,ZC,4,3571
