Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Src_device,Dst_device,Burst,Gap
1621567454,2021-05-21 08:24:14,0x0000fbef,0x00000000,53,16,201,ZED,ZC,1,301
1621567454,2021-05-21 08:24:14,0x00000000,0x0000fbef,45,8,43,ZC,ZED,1,301
