Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Src_device,Dst_device,Burst,Gap
1611738015,2021-01-27 14:00:15,0x000036be,0x00000000,53,16,67,ZED,ZC,1,303
1611738015,2021-01-27 14:00:15,0x00000000,0x000036be,45,8,252,ZC,ZED,1,303
1611738015,2021-01-27 14:00:15,0x00000000,0x000036be,50,13,254,ZC,ZED,1,303
1611738015,2021-01-27 14:00:15,0x000036be,0x00000000,45,8,68,ZED,ZC,1,303
