Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Src_device,Dst_device,Burst,Gap
1612058426,2021-01-31 07:00:26,0x00003b17,0x00008a9d,64,27,195,ZR,ZR,1,12
1612058426,2021-01-31 07:00:26,0x00008a9d,0x00003b17,126,89,20,ZR,ZR,1,12
1612058426,2021-01-31 07:00:26,0x00003b17,0x00008a9d,64,27,196,ZR,ZR,1,12
1612058426,2021-01-31 07:00:26,0x00008a9d,0x00003b17,126,89,21,ZR,ZR,1,12
1612058426,2021-01-31 07:00:26,0x00008a9d,0x00003b17,50,13,24,ZR,ZR,1,12
1612058426,2021-01-31 07:00:26,0x00003b17,0x00008a9d,53,16,198,ZR,ZR,1,12
1612058426,2021-01-31 07:00:26,0x00003b17,0x00008a9d,64,27,199,ZR,ZR,1,12
1612058426,2021-01-31 07:00:26,0x00008a9d,0x00003b17,50,13,25,ZR,ZR,1,12
1612058426,2021-01-31 07:00:26,0x00003b17,0x00008a9d,53,16,200,ZR,ZR,1,12
