Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Src_device,Dst_device,Burst,Gap
1611665543,2021-01-26 17:52:23,0x0000e200,0x00000000,52,15,16,ZR,ZC,1,304
1611665543,2021-01-26 17:52:23,0x00000000,0x0000e200,47,8,136,ZC,ZR,1,304
1611665543,2021-01-26 17:52:23,0x00000000,0x0000e200,52,13,138,ZC,ZR,1,304
1611665543,2021-01-26 17:52:23,0x0000e200,0x00000000,45,8,18,ZR,ZC,1,304
