Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Src_device,Dst_device,Burst,Gap
1621550596,2021-05-21 03:43:16,0x00003f9a,0x00000000,52,15,169,ZR,ZC,1,300
1621550597,2021-05-21 03:43:17,0x00000000,0x00003f9a,50,13,84,ZC,ZR,1,300
1621550597,2021-05-21 03:43:17,0x00003f9a,0x00000000,45,8,171,ZR,ZC,1,300
